tweet_text,sentiment_predict
"Em breve, vocês vão conferir o “APP TV Leão Play” todo nosso conteúdo a um clique, onde e quando você quiser acompanhar a sua TV Leão!!! 🦁#EquipeDoLeão #Novidade #APP #TVLeão https://t.co/nNzAGMn3pc",1
Leilão do pré-sal: governo vê maior disputa por áreas de Titã e Saturno https://t.co/3o5umfZxPA,1
"@gaszpedal sim bicho, sinto até medo desse lugar, na minha cidade ele ganhou em todos as seções :(",0
@yurisferr Eu só tava pegando meu carregador :(,0
ai vsf meu tudo :(((((((( https://t.co/hKNbzPuyZP,0
"@tiagodtb @bystpt @HugoGil07 Ahahaha. Pela foto contam-se aí uns 6 milhões, no mínimo. O Tiaguinho estava a ser modesto, como lhe é característico. :)",1
sempre me salva!!! minha mae gosta mais de vc do q de mim :( te amo!!!!,0
"@zvnchet inveja, eu vou até o enem :(",0
@SonOfNova N falei de superioridade e menciono ainda q a falta de informação e justificará pela construção da sociedade :),0
@fairytaeseok fala isso pra quem realmente acusou alguém :),0
"@garcezzzz governador de SP tava impossível Lari, fiz voto útil no França pq não queria Skoria mas queria mesmo ter votado no Marcelo Cândido ou na Lisete :(",0
queria ver eduardo braga preso :(,0
@jardelgomes Bom dia :),1
@heavenjsope tbm vou apaga a minha a :(,0
sa fil :) https://t.co/rigDpUOaHU,0
"to bem triste, essa derrota me deixou muito pra baixo :(",0
"Morre o psicólogo Walter Mischel, criador do experimento do marshmallow https://t.co/x2ZKB3FVo4",1
"#Fato Existe amigos para quem não tem inimigos, fica a dica.",0
"@anacaetanoc muito tristez, ninha :(",0
um ano da fst que eu não fui :( passei o dia inteiro chorando e sofrendo,0
"&gt;@EstadaoPolitica Após derrota de Alckmin, 'Centrão' racha na definição de apoio no segundo turno https://t.co/x6SekFPBFP",0
Sephora muda posicionamento e passa a vender cosméticos mais baratos https://t.co/bnHylA1t1p -via @estadaomoda https://t.co/JJO1tc6Wd4,0
"ALBERTO OLIVEIRA - IMÓVEIS : COPACABANA - JUNTO AO MAR *** R$ 360.000,00 https://t.co/wN1gWG2KSj #AlbertoOliveira #AO #Oportunidade #Imovel #Venda #Locação #Temporada #RioDeJaneiro #Copacabana #Ipanema #Lapa #ZonaSul #Centro",1
é sempre mt bom ver parece sempre a primeira vez :),1
"Bom dia seguidores... Dia de compartilhar o Guarda chuva, #empresa #agencia #açãopanfletagem #panfletagem #distribuição #publicidade #propaganda #marketing #postagem #trabalho… https://t.co/zC5nj0J7KD",1
EUA alertam Rússia sobre venda de sistema antiaéreo ao governo da Síria https://t.co/L5DcxxJvwX,1
Grammy Latino tem Anitta e Chico Buarque entre indicados; veja lista https://t.co/3upjcSCIRu #G1 https://t.co/8Y5iZlVsNS,1
Bom dia estou cheirando fósforos :),1
Rio: Operação contra agiotagem apreende joias e carro em prédio de luxo na Barra https://t.co/4k7XbiDHyO #G1,1
@luansantana Luan não gosta de mim #fato #LiveMovel00h,0
@whopabelmok Eu to igualzinha!!!! É muito difícil Marina defende oq defendo porém Ciro tem mais chances :(( só não quero o louco,0
to indo para a bgs mas eu só passei aqui para te dar feliz aniversário :) BRAZIL LOVES U! 🖤#HAPPYJIMINDAY https://t.co/TWFHqRdazd,0
#Oportunidade Fique por dentro das vagas de emprego que o PAT separou para esta segunda-feira (17). Boa sorte!👈☘ https://t.co/60FFqpaH2C,1
mas se o bolsonaro se elege como fica as balinha da rave hein? :((((((,0
@vtealvrga valgamos verga :D,0
Donos do Coco Bambu doam R$ 40 mil a Jair Bolsonaro https://t.co/ufLV4c2a2l,1
ai eu te amo :((( https://t.co/uinwA7x3Z3,0
"O amigo @joaquimhaickel , sempre com uma excelente opinião e visão política e de vida. #FATO https://t.co/0X1hQBEpYj",0
"@gbrllareis mas eram [muitos] bilhões a mais que jk deixou, né? sei lá, não lembro muito bem mais :( mas sim: esse papo de ""ele é o radical, mas é o que a gente precisa"" é papo pra mascarar preconceito",0
ya fazem-me bué vezes isto :) https://t.co/KZBhAO9YQD,0
"@lulyke_ablla ai amiga, que Deus abençoe pq to com tnt medo :(",0
Ajudei minha mãe a fazer um perfil no fb pra ela. Primeira coisa que falei “não add meus amigos”. Segunda coisa foi “deixa que te mostro umas páginas boas pra tu seguir e parar de acreditar em fake News”. E assim o fb ganhou uma nova utilidade :),1
@_vventuraa_ doida como és não me admira que apareças la :)),0
Pra comprar girassol pra melhor amiga :) https://t.co/RjoRBZhULQ,0
Haddad altera plano de governo do PT e assume programa defendido por Ciro. https://t.co/V9sTGkLnXH https://t.co/ibk6mbjh4G,1
Eu sempre quis sair do país. Agora mais que nunca :(,0
"@dandynha capaz de isso ser um combustível para eles votarem, é tanto preconceito interiorizado misturado com anti ptismo que eu não sei nem explicar :(",0
"@htornstyles pfvr sweet faça isso, seja qualquer for sua decisão eu vou apoiar e me orgulhar. PS: eu também quero te apertar :) kissy",0
Pesquisador encontra letra do hino nacional inédita escrita por Machado de Assis https://t.co/KboMQsHdrA https://t.co/6o4SAkORTb,0
A democracia é a única forma de governo que permite aos seus cidadãos desenvolver ao máximo as suas potencialidades. Vamos renovar. #respeito #renovação #humildade #amor #trabalho #GeorgiaQuartin70700 #georgiaquartin #evcporbrasilia https://t.co/Muj3Hmz5QW,1
@jorkeperalta A maior tristeza dessa eleição foi isso :(,0
Saudades da minha olhinho puxadinho :(,0
Bom já expliquei mais ou menos o que aconteceu por quê nem eu mesma sei direito mais tarde quando eu chegar da escola eu vou lá ver ela :( //j,0
"@laurapwlmer aahh que massa!! eu tbm toco piano, comecei pequena, mas pra valer mesmo tem uns 3 anos e pouco :)",0
"@DiEsmerio Não, Di! Não tem nenhuma diferença no app :)",0
Eu irei votar nela pessoal :) #Meuvotosp22122 https://t.co/60rHAtUXSv,0
"eu já me conformei que eu só amo 3 homens no mundo e um deles é o meu irmão mas quando eu digo ""maninho, faz tal coisa por mim SE TU ME AMA?"" ele não faz :)",0
"@browserd @JoanaRSSousa @DNPSP O painel não está fechado, porque queria arranjar bons exemplos de outras redes. Ando a fazer de detetive. Sugestões? :)",0
@PaabloFer_ complicado viado :( kkkkkkkkkkkkkk,0
"@winkeunbi ELA É TÃO BOMITIMHA FAZ TEMPO QIE EU TO QUEREMDO DESCOBRIR O NOME DELA _+#(@9_(#(@98_8$9#)_(@)$!_9104+""?@/*/:)#/@/",0
"Esse #frio tá bom pra #dormir, #Apenas. Mas bora pro #trabalho pq #nasci #bonito não #rico haha",0
"Querendo conversar pra conseguir me manter acordada, mas parece que todo mundo dormiu :(",0
"""Inovações no distrato de imóveis na planta com base no PL 10728/2018"" https://t.co/iDTHJGZvUC #trabalho #feedly",1
@youngblessed11 Ahahah tas a ver dor onde? Só disse que já estava à espera que alguém dissesse algo do género :),0
"@queerkino era um programa que incentiva a adoção de cachorrinhos e o desestímulo à compra, então eles só cuidaram deles até que uma família os adotasse :(",1
Estes são os tópicos de português mais cobrados em concursos públicos https://t.co/cfYZKIppW2,1
"@RevistaISTOE Qualquer um que for alçado à candidato à Presidência pelo PT, será denunciado pelo MP. Simples assim. #Fato",1
Volar :),0
@rochamartinsAna você faz isso comigo :),0
"@stayswiift Sem smile, moça :(",0
a tristeza que é não encontrar legendas em português para a série maravilhosa Veronica's Closet :( https://t.co/P9qgwrUo6P,1
Ex-diretor do Museu Nacional nega ter dispensado ajuda financeira https://t.co/cGDzQaNqqV,1
@rodrcastro obgd :-),0
"@whopsychotic se quiser ajuda chama dm, sempre estou disposta :)",1
@Rosana_blue O congresso vai vir com muita renovação e muita pressão popular junto com Bolsonaro na presidência… os sonhos podem se tornar realidade : ),1
"@vernonsexual Aaaa, pior que eu não cheguei a pegar o user, eu só copiei o link, desculpa :(",0
A vontade de VENCER deve estar até nas PEQUENAS coisas. #UmDiaAgenteVence #Foco #Trabalho #Percistencia https://t.co/Eade12Wgnd,0
@dani_frari nossa frari.. quanto tempo vsf :(,0
"@BTS_twt finalmente apareceu, eu tava tão preocupada e morta de saudades... :(",0
"@HyperXBrasil Meu Cloud Revolver ta machucando minha orelha :(. O que eu faco? Eu amo esse fone mas ta criando ate ferida num lado da orelha e comeca ficar desconfortavel, isso no lado direito",0
"PE: Armando, candidato ao governo, diz que vai assumir responsabilidade da segurança pública em Pernambuco https://t.co/QbEyvC0ByF #G1 https://t.co/LlgXPrzRlC",1
"@dsfraan onda? bom se for isso, foi um grande movimento, pq quem evitou o bolso ganhar no 1° turno foi o Ciro, ele foi o unico que não teve uma grane debandada de votos assim como todos os outros que tiveram todo seu eleitorado quase migrando pro bolso :)",0
"Bolsonaro mantém liderança; Haddad sobe e se isola em 2º lugar, diz Ibope https://t.co/vQbT5ssPzN -via @EstadaoPolitica https://t.co/qMcwfKbcwQ",1
Nobel de Economia cita risco de recessão nos EUA dentro de um ano https://t.co/T3fcPceeK8 #G1,1
@neocultuwu Bentar aqu galham :(,0
"Dormi mal DEMAIS essa noite. Tive pelo menos uns 3 sonhos, um mais louco que o outro. No último, que na verdade foi pesadelo, a Gatita cravava as unhas na Estopinha e achamos que ela ia morrer :(",0
Coalizão apoia lei para criação de fundos para museus e outras instituições https://t.co/0fJKqRnQa5,1
@Pankake39762106 Bom dia. Sorte a minha :),1
@Iepetitchuu que fofooooooo@@@@@@#$(#@5 ameiii :((,0
"&gt;@EstadaoPolitica Sem ultrapassar cláusula de barreira, Rede avalia se fundir ao PV https://t.co/THuj0vFFc2",0
@sofiavbreda @Cons_provi @sara_mar6 Eu estava do outro lado da porta :),0
"@perecilaa @bicmuller Esse do orgasmo, na real, é verdade, cientificamente. SÓ que ao contrário!!! Se você tem orgasmo nasce mulher, porque o espermatozóide é mais resistente... e homem é quando não tem.. ou sejaaaaa :)))))",0
Queria um abraço :(,0
Veja o que é #FATO ou #FAKE na entrevista de Geraldo Alckmin ao G1 e à CBN https://t.co/D86nIpgQur,2
"Eu sempre tento fazer algo bonitinho mas nunca consigo, um dia desses faço melhor, paciência por favor. :( Espero que tenha ficado bonzinho esse #ARMYSelcaDay. https://t.co/loVG7aiEpq",0
@LilianaValente Resumo-te a minha manhã: O CDS em Lisboa apresentou proposta de novas regras para atribuição de habitação social e a Ordem dos Economistas apresentou um relatório de análise da economia nacional. De tarde já terei outros assuntos. Sempre ao dispor :),1
#FATO Boa noite a todos!!! #AndreeAdriano #RPM #CHD #saintsofvalory #JAMProducoes #musica #rock #music #bands #show #pop #poprock #tbt #rockandroll #rock… https://t.co/EeVad5tkpW,1
Alguém tem um código de desconto de 20% pra conta americana ?? :)))???,1
"Analista de Desenvolvimento de Software - São Carlos, SP https://t.co/Goq5H9Mkbp #emprego #oportunidade #vaga",1
@GiovannaJorge9 Morrer feliz :),0
"Revista Time é vendida por R$ 795,6 milhões https://t.co/MQ2AxfSNap",1
Roger Waters troca nome de Bolsonaro por 'ponto de vista político censurado' em novo show https://t.co/4COwWwZF7S -via @EstadaoCultura,1
@mimserjana não queria mesmo u.u ... a nao ser que fosse do yoongi .. ai eu roubava mesmo :),0
@taliriapetrone Boa sorte no Parlamento! Vamos precisar de mulheres como você naquele espaço! :),1
@Believe_AlwaysA É um aplicativo chamado COCOppa que vc personaliza com as coisas que você quiser :),0
Mourão volta a criticar 13º salário: ‘Todos saímos prejudicados’ https://t.co/21WzTuBkSO,1
"@bethcmota @BetinhoCasas é isso, nao vou mais discutir com fake :) https://t.co/Miza4aFkQ6",1
"O mistério da múmia da Gallotti, que intriga estudiosos quase 70 anos após ser achada no Pão de Açúcar, no Rio https://t.co/VH8Ldola81 #G1 https://t.co/RrIWxiFaxA",1
"Discriminada, executiva de banco quer preferência em promoção https://t.co/jNmw8s89of",1
@Manerich__ Sim meu amor :((,0
não acredito que fui fraca hoje e dormi mais e com já to atrasada :(,0
"@utt90 Não querendo ser ciumenta mas já sendo, ele é meu :)",0
"Nikki Haley, embaixadora dos EUA na ONU, renuncia ao cargo https://t.co/eeNPlgEKlg",1
Fui para a escola ter 50 minutos de ef :))),0
Na roda de conversa de hoje um tema sensível: o suicídio e alternativas para o seu enfrentamento do problema. #mandatoatuante #trabalho #éoNOVO13111 #HaddadPTei,1
@BTS_twt OBRIGADA EU TE AMO TA TAO LINDO :( 💜💜💜💜💜💜💜,0
segue um conselho para essa semana só ler na ordem :) @favsscenes https://t.co/Kiz9d0rDIB,1
@j_umbelino ok esquece já voltou a emissão :D,0
"aa to faltando mt, decido q vou fazer algo.. FALTAR AMANHA, boa :)",1
"QUE bosta, esse trabalho está me deixando confusa :(",1
@SebasMaria8 @mariaspferreira Por essa afirmação desejo que me pague 10€ pelo que fiz hoje :),0
#NOVIDADE Facebook lança 'botão de contexto' no Brasil https://t.co/ICyvOPxkjC https://t.co/ICyvOPxkjC,1
FIFA 19 | EA confirma data da demo Leia aqui: https://t.co/yBhOOXX1jM #manualdosgames #mdg #game #noticia #FIFA19 https://t.co/uDQWxScqzt,1
Veja o que é #FATO ou #FAKE nas falas dos presidenciáveis no debate da RedeTV. https://t.co/WevhW6RfAm,2
Consulte quem mais entende de rodas e pneus #avant #avantodas Rua Laguna 817 Vila Cruzeiro Consulte nos 11 2737 3562 Whatsap 11 99973 8086 #trabalho #rodas #pneus #agende… https://t.co/Q5IFrUCEdo,1
@jonghyxun ja sim anjo :(,0
#JornalNacional Jornalistas fazem pergunta Mais não respeitam o direito de resposta interrompendo-os em todos os momentos querendo ser o CENTRO DA ATENÇÃO LEMBRO QUE O INTREVISTADO É O PRIMOR DO DEBATE E NÃO O CONTRÁRIO #FATO,1
"@matheusfinamor_ é amigo não existe ditadura comunista, vive na sua bolha ai, e me deixa :D é por isso mesmo a paiN vai morrer no circuitão porque minha opinião é não confiar em bandido.",0
"@Hilgeeer @tainaravojniak Relaxa, colocar é de boa. Só fica ruim depois :p",0
Meu prof de sociologia do marista foi eleito pra distrital. Espero que faça um trabalho legal :),1
@maiakawanne não consigo :(,0
&gt;@EstadaoSaoPaulo Bicicleta elétrica vira alternativa de transporte em São Paulo https://t.co/MuIbItB8xm https://t.co/YrUIiq0Vll,1
@cristobalpescer Mentira te amo :),0
"meu vô participa das rodas de oração e hoje eles foram lá na clínica, ele disse que meu irmão chorou um monte enquanto rezava e que ele ta triste e com saudades :(",0
eu não queria ana paula x nadja :( eu amava as duas juntas #RoçaAFazenda,0
"faça suas coisas em silencio sempre !!! E quem sabe , depois de concretizado , vc divulgue sua felicidade... #fato",0
@rlthingy2 Sambalado :(((,0
queria postar umas fotinhas aqui :(,0
"perdi meu foneeeeeeeee, alguém me da um novo :(",0
@LucaAzalim @cleitonkazial Ele é assim msm :p,0
uma pessoa que você jamais viveria sem? — ai gente... tem minhas amg (kk so tenho duas) e meu afilhado.... N viveria sem eles :) https://t.co/w4ZZsT5SAL,0
@715BBY gatinho mio mio :p,0
@ksytarl smsm :)),0
"@nuuvem Acho que era alguma coisa com o pagamento via cartão de crédito, consegui fazer via paypal! :D",1
@thays1f @jairbolsonaro Bom dia :),1
Cheguei antes do cara :),0
"'Serei presidente, não sei como', diz cabo Daciolo após encerrar 21 dias de retiro https://t.co/yLN7f2nVJ7 #G1 https://t.co/CpYtn5ZfsP",1
"@sonrisaxrugge tadinha, qual a série?? :(((",1
@shawnvotos10 Mando sim :) mas vc sabe q na dm ele n salva ne? Kkk,0
Vc é maravilhosa — obrigadaa :)) https://t.co/3Vx8ibn4iM,0
"Fui tocar guitarra, e minha corda estourou :)",0
"Super leilão de Grupos Geradores esperando pelo seu lance até dia 29 de Outubro, às 14h! Acesse https://t.co/Fs9eZVz9uc e participe! #Leiloar #LeilaoOnline #Oportunidade #Geradores https://t.co/0r867O7B01",1
"@baianolol1 @brttOficial @MELAOtreze Assim como esses mono champ ficaram bom com aquele champ, eles podem treinar e ficar bom com vários. Eu apoio a ideia dele :)",1
2 noites sem dormir bem Eu tô um caco e me perguntando como irei dormir hj :(,0
"‘Racista, homofóbico, misógino e pró-ditadura', diz capa do jornal Libération https://t.co/b7Gniq8n8K - via @brdezoito https://t.co/7ExLFp1lDk",0
@wildnadj vê se não me da unfollow Nad :(,0
eu só sei fazer uma pose de selfie :) also my two hair moods tbh https://t.co/Q1aI4tukyl,0
AH MANO PELAMOR ALGUÉM ADOTA :(((( https://t.co/utU1me7gvc,0
@CarlaRi47199045 E depois de palhaços joguem á bola continuamos a cantar. O vitória a ganhar 1-0 já estava a jogar para o empate e depois acabou por sofrer. Foi por isso que cantamos :),0
@PolitzOficial Feito :) https://t.co/iKsFVjN81R,0
Lembro me de um que ao intervalo tive a enxugar as meias no secador das mãos :D #classelãp https://t.co/Ojp3fhtsoh,0
"&gt;William Waack ""Apelos ao ‘razoável’ - Talvez seja o momento de lamentar nossa evidente falta de verdadeiras lideranças"" https://t.co/05FuImubFl https://t.co/4EDwypVpLv",0
PT se reúne em Curitiba para indicar novo candidato nesta terça https://t.co/x4y4mUls9s,1
"@gabrielbarboss Tu só fura fila na minha frente, nunca fez um pudim :(",1
@esuplicy desculpa que não conseguimos papito :(,0
Não vamos deixar destruírem nossos princípios e valores Cristãos. Federal é Jorge Braz 🔟⏸ #ojogoéavera #bpjorgebraz #trabalho em Rio de Janeiro https://t.co/MXYZgh4bLX,1
"""Curso Livre sobre Mercado de Capitais"" https://t.co/myoWWEvwjo #trabalho #feedly",1
@picolctto mas a noite dura muito tempo :(,0
@Raphaelweber_ pior mesmo é ver as pessoas que eu conheço decidindo isso :(,0
@ArmyStan7 Oooii tô aqui hein : ),0
Mto linda — Obgg :) https://t.co/uhY2GKcB5U,0
"- meu grito é o trovão que vem pra anunciar a chegada da tempestade. @fresnorock @lucasfresno nos representando em suas canções. . Que dia estranho, seguimos na luta mas a esperança está abalada :(",0
